ID;Proyecto;Informador;Asignada a;Prioridad;Severidad;Reproducibilidad;Categoría;Fecha de envío;Actualizada;Resumen;Estado;Resolución;MES;AÑO;Nº Comentarios;
19257;GNF - SGIPE El Pilar;felix;felix;normal;menor;no se ha intentado;Comunicaciones;2020-12-19;2020-12-22;Fallo comunicación con el parque;cerrada;corregida;12;2020;;
19169;GNF - ARGOS Los Pedreros;felix;felix;normal;menor;no se ha intentado;Comunicaciones;2020-12-14;2020-12-22;Fallo comunicación Brisa;cerrada;corregida;12;2020;;
18777;GNF - VESTAS Valdelin;miguel_cortizo;miguel_cortizo;normal;menor;no se ha intentado;Preventivo mensual;2020-11-05;2020-12-22;Mantenimiento preventivo mensual.;cerrada;corregida;11;2020;;
18704;GNF - VESTAS Valdepero;natalia;natalia;ninguna;trivial;siempre;Preventivo mensual;2020-10-30;2020-12-22;Mantenimiento preventivo mensual.;cerrada;corregida;10;2020;;
18672;GNF - ARGOS Los Pedreros;natalia;natalia;ninguna;trivial;siempre;Preventivo mensual;2020-10-28;2020-12-22;Mantenimiento preventivo Mensual.;cerrada;corregida;10;2020;;
18639;GNF - VESTAS LomaGorda-SanGil ;ricardoouteiral;ricardoouteiral;ninguna;trivial;siempre;Preventivo mensual;2020-10-26;2020-12-22;Mantenimiento preventivo mensual.;cerrada;corregida;10;2020;;
19332;GNF - SGIPE Montejo;natalia;natalia;ninguna;trivial;siempre;Preventivo mensual;2020-12-23;2020-12-23;Mantenimiento preventivo mensual.;cerrada;corregida;12;2020;;
19331;GNF - VESTAS Cova da Serpe;ruben_ruibal;ruben_ruibal;ninguna;trivial;siempre;Preventivo mensual;2020-12-23;2020-12-23;Mantenimiento preventivo mensual.;cerrada;corregida;12;2020;;
19329;GNF - VESTAS Peña I;natalia;natalia;ninguna;trivial;siempre;Preventivo mensual;2020-12-23;2020-12-23;Mantenimiento preventivo mensual.;cerrada;corregida;12;2020;;
19328;GNF - SGIPE El Pilar;ruben_ruibal;ruben_ruibal;ninguna;trivial;siempre;Preventivo mensual;2020-12-23;2020-12-23;Mantenimiento preventivo mensual.;cerrada;corregida;12;2020;;
19300;GNF - ARGOS Los Pedreros;natalia;natalia;normal;menor;no se ha intentado;Servidor OPC;2020-12-22;2020-12-23;Fallo comunicación Brisa;cerrada;corregida;12;2020;;
19298;GNF - ARGOS Los Pedreros;ricardoouteiral;ricardoouteiral;ninguna;trivial;siempre;Preventivo mensual;2020-12-22;2020-12-23;Mantenimiento preventivo Mensual.;cerrada;corregida;12;2020;;
18685;GNF - SGIPE El Pilar;ricardoouteiral;ricardoouteiral;ninguna;trivial;siempre;Preventivo mensual;2020-10-29;2020-12-23;Mantenimiento preventivo mensual.;cerrada;corregida;10;2020;;
18675;GNF - VESTAS Cova da Serpe;miguel_cortizo;miguel_cortizo;ninguna;trivial;siempre;Preventivo mensual;2020-10-28;2020-12-23;Mantenimiento preventivo mensual.;cerrada;corregida;10;2020;;
18650;GNF - GesWin La Sia;natalia;natalia;ninguna;trivial;siempre;Preventivo mensual;2020-10-27;2020-12-23;Mantenimiento Preventivo Mensual;cerrada;corregida;10;2020;;
18638;GNF - VESTAS Peña I;natalia;natalia;ninguna;trivial;siempre;Preventivo mensual;2020-10-26;2020-12-23;Mantenimiento preventivo mensual.;cerrada;corregida;10;2020;;
18633;GNF - SGIPE Montejo;ricardoouteiral;ricardoouteiral;ninguna;trivial;siempre;Preventivo mensual;2020-10-26;2020-12-23;Mantenimiento preventivo mensual.;cerrada;corregida;10;2020;;
19346;GNF - GesWin Montija;manuel;manuel;alta;mayor;a veces;SCADA;2020-12-24;2020-12-25;Fallo eventos;cerrada;corregida;12;2020;;
18920;GNF - GesWin Montija;natalia;manuel;normal;menor;no se ha intentado;Correctivo tras preventivo;2020-11-19;2020-12-25;No conexión al servidor backup;cerrada;corregida;11;2020;;
19242;GNF - SGIPE Losilla;felix;felix;normal;menor;no se ha intentado;Servidor OPC;2020-12-18;2020-12-27;Fallo comunicación Brisa;cerrada;corregida;12;2020;;
19402;GNF - GesWin Montija;natalia;natalia;alta;mayor;a veces;SCADA;2020-12-28;2020-12-28;Fallo eventos;asignada;abierta;12;2020;;
19334;GNF - GesWin La Sia;natalia;natalia;ninguna;trivial;siempre;Preventivo mensual;2020-12-23;2020-12-28;Mantenimiento Preventivo Mensual;cerrada;corregida;12;2020;;
19275;GNF - WinCC SilvaRedonda;felix;felix;normal;menor;no se ha intentado;Servidor OPC;2020-12-21;2020-12-28;Fallo comunicación Brisa;cerrada;corregida;12;2020;;
19267;GNF - GesWin Montija;felix;felix;alta;mayor;a veces;SCADA;2020-12-21;2020-12-28;Fallo eventos;cerrada;corregida;12;2020;;
19264;GNF - SGIPE Los Llanos;felix;felix;normal;menor;no se ha intentado;SGIPE;2020-12-20;2020-12-28;Fallo herramienta de rearmes.;cerrada;corregida;12;2020;;
19092;GNF - SGIPE Losilla;natalia;natalia;normal;menor;no se ha intentado;Servidor OPC;2020-12-07;2020-12-28;Fallo comunicación Brisa;cerrada;corregida;12;2020;;
17762;GNF - WinCC SilvaRedonda;felix;natalia;normal;menor;no se ha intentado;SCADA;2020-07-27;2020-12-28;Fallo comunicación con el parque;cerrada;corregida;7;2020;;
19427;GNF - SGIPE Los Llanos;ruben_ruibal;ruben_ruibal;ninguna;trivial;siempre;Preventivo mensual;2020-12-29;2020-12-29;Mantenimiento preventivo mensual.;cerrada;corregida;12;2020;;
19425;GNF - SGIPE Los Llanos;natalia;natalia;normal;menor;no se ha intentado;SCADA;2020-12-29;2020-12-29;Fallo scada;cerrada;corregida;12;2020;;
19414;GNF - ARGOS Novo;natalia;natalia;normal;menor;no se ha intentado;Comunicaciones;2020-12-29;2020-12-29;No hay comunicacion con el parque;asignada;abierta;12;2020;;
19398;GNF - WinCC SilvaRedonda;natalia;natalia;normal;menor;no se ha intentado;Comunicaciones;2020-12-28;2020-12-29;Fallo comunicación con el parque;cerrada;corregida;12;2020;;
19376;GNF - ARGOS Novo;manuel;manuel;normal;menor;no se ha intentado;Comunicaciones;2020-12-27;2020-12-29;No hay comunicacion con el parque;asignada;abierta;12;2020;;
19335;GNF - ARGOS Vimianzo;felix;felix;normal;menor;no se ha intentado;Servidor OPC;2020-12-23;2020-12-29;Fallo comunicación Brisa;cerrada;corregida;12;2020;;
19170;GNF - SGIPE Los Llanos;felix;felix;normal;menor;no se ha intentado;SCADA;2020-12-14;2020-12-29;Fallo scada;cerrada;corregida;12;2020;;
19110;GNF - SGIPE Los Llanos;natalia;natalia;normal;menor;no se ha intentado;Servidor OPC;2020-12-09;2020-12-29;Fallo comunicación Brisa;cerrada;corregida;12;2020;;
18683;GNF - SGIPE Los Llanos;ricardoouteiral;ricardoouteiral;ninguna;trivial;siempre;Preventivo mensual;2020-10-29;2020-12-29;Mantenimiento preventivo mensual.;cerrada;corregida;10;2020;;
19454;GNF - VESTAS Valdelacasa;ruben_ruibal;ruben_ruibal;normal;menor;no se ha intentado;Preventivo mensual;2020-12-30;2020-12-30;Mantenimiento preventivo mensual.;cerrada;corregida;12;2020;;
19452;GNF - ARGOS Nerea;ruben_ruibal;ruben_ruibal;baja;trivial;siempre;Preventivo mensual;2020-12-30;2020-12-30;Mantenimiento preventivo Mensual.;cerrada;corregida;12;2020;;
19449;GNF - VESTAS Malagon;ruben_ruibal;ruben_ruibal;ninguna;trivial;siempre;Preventivo mensual;2020-12-30;2020-12-30;Mantenimiento preventivo mensual.;cerrada;corregida;12;2020;;
19447;GNF - VESTAS Codesas;ruben_ruibal;ruben_ruibal;ninguna;trivial;siempre;Preventivo mensual;2020-12-30;2020-12-30;Mantenimiento preventivo mensual.;cerrada;corregida;12;2020;;
19436;GNF - SGIPE Los Llanos;natalia;natalia;normal;menor;no se ha intentado;Servidor OPC;2020-12-29;2020-12-30;Fallo comunicación Brisa;cerrada;corregida;12;2020;;
18742;GNF - VESTAS Codesas;ruben_ruibal;ruben_ruibal;ninguna;trivial;siempre;Preventivo mensual;2020-11-02;2020-12-30;Mantenimiento preventivo mensual.;cerrada;corregida;11;2020;;
18674;GNF - ARGOS Nerea;natalia;natalia;baja;trivial;siempre;Preventivo mensual;2020-10-28;2020-12-30;Mantenimiento preventivo Mensual.;cerrada;corregida;10;2020;;
18585;GNF - VESTAS Malagon;ricardoouteiral;ricardoouteiral;ninguna;trivial;siempre;Preventivo mensual;2020-10-22;2020-12-30;Mantenimiento preventivo mensual.;cerrada;corregida;10;2020;;
17639;GNF - VESTAS Valdelacasa;natalia;natalia;normal;menor;no se ha intentado;Preventivo mensual;2020-07-14;2020-12-30;Mantenimiento preventivo mensual.;cerrada;corregida;7;2020;;
19448;GNF - SGIPE Los Llanos;natalia;natalia;normal;menor;no se ha intentado;Servidor OPC;2020-12-30;2020-12-31;Fallo comunicación Brisa;cerrada;corregida;12;2020;;
19435;GNF - ARGOS Vimianzo;natalia;natalia;normal;menor;no se ha intentado;Servidor OPC;2020-12-29;2020-12-31;Fallo comunicación Brisa;cerrada;corregida;12;2020;;
19181;GNF - VESTAS Valdepero;felix;felix;normal;menor;no se ha intentado;Servidor OPC;2020-12-15;2021-01-01;Fallo comunicación OPC;cerrada;corregida;12;2020;;
19374;GNF - SGIPE Losilla;manuel;manuel;normal;menor;no se ha intentado;Servidor OPC;2020-12-27;2021-01-02;Fallo comunicación Brisa;cerrada;corregida;12;2020;;
19551;GNF - ARGOS Novo;miguel_cortizo;miguel_cortizo;ninguna;trivial;siempre;Preventivo mensual;2021-01-05;2021-01-05;Mantenimiento preventivo mensual.;cerrada;corregida;1;2021;;
19548;GNF - GesWin Montija;manuel;manuel;normal;menor;no se ha intentado;Preventivo mensual;2021-01-05;2021-01-05;Mantenimiento preventivo mensual.;cerrada;corregida;1;2021;;
19589;GNF - SGIPE Los Llanos;juanpazos;juanpazos;normal;menor;no se ha intentado;Servidor OPC;2021-01-06;2021-01-09;Fallo comunicación Brisa;cerrada;abierta;1;2021;;
19521;GNF - GesWin La Sia;felix;ricardoouteiral;normal;menor;no se ha intentado;General;2021-01-04;2021-01-11;Solicitud informes mensuales;cerrada;corregida;1;2021;;
19500;GNF - SGIPE Losilla;felix;felix;normal;menor;no se ha intentado;Comunicaciones;2021-01-03;2021-01-11;Fallo comunicación con el parque;cerrada;corregida;1;2021;;
19698;GNF - VESTAS LomaGorda-SanGil ;ricardoouteiral;ricardoouteiral;ninguna;trivial;siempre;Preventivo mensual;2021-01-14;2021-01-14;Mantenimiento preventivo mensual.;cerrada;corregida;1;2021;;
19694;GNF - SGIPE Montejo;ricardoouteiral;ricardoouteiral;ninguna;trivial;siempre;Preventivo mensual;2021-01-14;2021-01-14;Mantenimiento preventivo mensual.;cerrada;corregida;1;2021;;
19675;GNF - ARGOS Somozas;felix;felix;normal;menor;no se ha intentado;Comunicaciones;2021-01-12;2021-01-14;Fallo comunicación Brisa;cerrada;corregida;1;2021;;
19479;GNF - VESTAS Valdepero;natalia;natalia;normal;menor;no se ha intentado;Servidor OPC;2021-01-01;2021-01-14;Fallo comunicación OPC;cerrada;corregida;1;2021;;
19711;GNF - VESTAS Valdelin;felix;natalia;normal;menor;no se ha intentado;Comunicaciones;2021-01-15;2021-01-15;Fallo comunicación Brisa;cerrada;corregida;1;2021;;
19715;GNF - SGIPE Los Llanos;felix;felix;normal;menor;no se ha intentado;Servidor OPC;2021-01-15;2021-01-17;Fallo de comunicación con varias turbinas;cerrada;corregida;1;2021;;
19743;GNF - VESTAS Valdelacasa;ricardoouteiral;ricardoouteiral;ninguna;trivial;siempre;Preventivo mensual;2021-01-18;2021-01-18;Mantenimiento preventivo mensual.;cerrada;corregida;1;2021;;
19735;GNF - SGIPE Los Llanos;natalia;natalia;normal;menor;no se ha intentado;Servidor OPC;2021-01-17;2021-01-18;Fallo de comunicación con varias turbinas;cerrada;corregida;1;2021;;
19724;GNF - VESTAS LomaGorda-SanGil ;natalia;natalia;normal;menor;no se ha intentado;Servidor OPC;2021-01-16;2021-01-18;Fallo comunicación con el parque;cerrada;corregida;1;2021;;
19723;GNF - GesWin Montija;natalia;natalia;normal;menor;no se ha intentado;Servidor OPC;2021-01-16;2021-01-18;Fallo comunicación Brisa;cerrada;corregida;1;2021;;
19699;GNF - GesWin La Sia;felix;felix;normal;menor;no se ha intentado;Comunicaciones;2021-01-14;2021-01-18;Fallo comunicación scada;cerrada;corregida;1;2021;;
19771;GNF - VESTAS Codesas;ruben_ruibal;ruben_ruibal;ninguna;trivial;siempre;Preventivo mensual;2021-01-19;2021-01-19;Mantenimiento preventivo mensual.;cerrada;corregida;1;2021;;
19752;GNF - SGIPE Montejo;manuel;manuel;normal;menor;no se ha intentado;Servidor OPC;2021-01-18;2021-01-19;Fallo comunicación Brisa;cerrada;corregida;1;2021;;
19790;GNF - WinCC SilvaRedonda;ricardoouteiral;ricardoouteiral;ninguna;trivial;siempre;Preventivo Semestral;2021-01-20;2021-01-20;Mantenimiento preventivo semestral;cerrada;corregida;1;2021;;
19788;GNF - ARGOS Vimianzo;ruben_ruibal;ruben_ruibal;normal;menor;no se ha intentado;Servidor OPC;2021-01-20;2021-01-20;Fallo comunicación Brisa;cerrada;corregida;1;2021;;
19774;GNF - GesWin Montija;natalia;natalia;alta;mayor;a veces;Scada;2021-01-19;2021-01-20;Fallo eventos;cerrada;corregida;1;2021;;
19703;GNF - ARGOS Vimianzo;felix;felix;normal;menor;no se ha intentado;Servidor OPC;2021-01-14;2021-01-20;Fallo comunicación Brisa;cerrada;corregida;1;2021;;
19848;GNF - ARGOS Nerea;manuel;manuel;normal;menor;no se ha intentado;Servidor OPC;2021-01-24;2021-01-24;Fallo comunicación Brisa;cerrada;corregida;1;2021;;
19844;GNF - SGIPE El Pilar;manuel;manuel;normal;menor;no se ha intentado;Servidor OPC;2021-01-24;2021-01-24;Fallo comunicación scada en Brisa;cerrada;corregida;1;2021;;
19818;GNF - ARGOS Novo;manuel;manuel;normal;menor;no se ha intentado;Comunicaciones;2021-01-21;2021-01-24;Fallo de comunicación;cerrada;corregida;1;2021;;
19680;GNF - ARGOS Nerea;felix;felix;normal;menor;no se ha intentado;Servidor OPC;2021-01-13;2021-01-24;Fallo comunicación Brisa;cerrada;corregida;1;2021;;
19588;GNF - SGIPE El Pilar;juanpazos;juanpazos;normal;menor;no se ha intentado;Servidor OPC;2021-01-06;2021-01-24;Fallo comunicación scada en Brisa;cerrada;abierta;1;2021;;
19863;GNF - VESTAS Valdelin;miguel_cortizo;miguel_cortizo;normal;menor;no se ha intentado;Comunicaciones;2021-01-25;2021-01-25;Fallo comunicación Brisa;cerrada;corregida;1;2021;;
19854;GNF - WinCC SilvaRedonda;manuel;manuel;normal;menor;no se ha intentado;Servidor OPC;2021-01-25;2021-01-25;Fallo comunicación Brisa;cerrada;corregida;1;2021;;
19789;GNF - WinCC SilvaRedonda;miguel_cortizo;miguel_cortizo;normal;menor;no se ha intentado;Servidor OPC;2021-01-20;2021-01-25;Fallo comunicación Brisa;cerrada;corregida;1;2021;;
19744;GNF - VESTAS Valdelacasa;ricardoouteiral;ricardoouteiral;urgente;ajuste;a veces;Scada;2021-01-18;2021-01-25;Poco espacio en disco;asignada;abierta;1;2021;;
19720;GNF - SGIPE Losilla;natalia;natalia;normal;menor;no se ha intentado;Falsa alarma: comunicaciones externas;2021-01-16;2021-01-25;Fallo comunicación Brisa;cerrada;corregida;1;2021;;
19648;GNF - SGIPE Los Llanos;juanpazos;juanpazos;normal;menor;no se ha intentado;Servidor OPC;2021-01-09;2021-01-25;Fallo comunicación Brisa;cerrada;corregida;1;2021;;
19874;GNF - VESTAS Malagon;natalia;natalia;ninguna;trivial;siempre;Preventivo mensual;2021-01-26;2021-01-26;Mantenimiento preventivo mensual.;cerrada;corregida;1;2021;;
19907;GNF - SGIPE El Pilar;natalia;natalia;ninguna;trivial;siempre;Preventivo mensual;2021-01-27;2021-01-27;Mantenimiento preventivo mensual.;cerrada;corregida;1;2021;;
19853;GNF - SGIPE Los Llanos;manuel;manuel;normal;menor;no se ha intentado;Servidor OPC;2021-01-25;2021-01-27;Fallo comunicación Brisa;cerrada;corregida;1;2021;;
19920;GNF - GesWin Montija;natalia;natalia;normal;menor;no se ha intentado;Comunicaciones;2021-01-28;2021-01-28;Fallo comunicación por Brisa;asignada;abierta;1;2021;;
19918;GNF - GesWin Montija;felix;manuel;normal;menor;no se ha intentado;Scada;2021-01-28;2021-01-28;Fallo refresco errores;asignada;abierta;1;2021;;
19930;GNF - SGIPE Los Llanos;juanpazos;juanpazos;normal;menor;no se ha intentado;General;2021-01-29;2021-01-29;Revisar funcionamiento del Gespoten;asignada;abierta;1;2021;;
19923;GNF - SGIPE Los Llanos;manuel;manuel;normal;menor;no se ha intentado;Servidor OPC;2021-01-29;2021-01-29;Fallo comunicación Brisa;asignada;abierta;1;2021;;
19903;GNF - SGIPE Los Llanos;ruben_ruibal;ruben_ruibal;normal;menor;no se ha intentado;Servidor OPC;2021-01-27;2021-01-29;Fallo comunicación Brisa;cerrada;corregida;1;2021;;
19697;GNF - SGIPE Montejo;ricardoouteiral;ricardoouteiral;urgente;mayor;a veces;Scada;2021-01-14;2021-01-29;Poco espacio en disco D;asignada;abierta;1;2021;;
19957;GNF - ARGOS Somozas;ruben_ruibal;ruben_ruibal;normal;menor;no se ha intentado;Comunicaciones;2021-02-01;2021-02-01;Fallo visualización del parque;cerrada;corregida;2;2021;;
19938;GNF - WinCC SilvaRedonda;natalia;natalia;normal;menor;no se ha intentado;Servidor OPC;2021-01-30;2021-02-01;Fallo comunicación scada local;cerrada;corregida;1;2021;;
19973;GNF - SGIPE El Pilar;ruben_ruibal;natalia;normal;menor;no se ha intentado;Comunicaciones;2021-02-02;2021-02-02;Fallo sgipe;cerrada;corregida;2;2021;;
19959;GNF - ARGOS Nerea;ricardoouteiral;ricardoouteiral;ninguna;trivial;siempre;Preventivo mensual;2021-02-02;2021-02-02;Mantenimiento preventivo mensual.;cerrada;corregida;2;2021;;
19948;GNF - SGIPE Montejo;natalia;natalia;normal;menor;no se ha intentado;Servidor OPC;2021-02-01;2021-02-02;Fallo comunicación Brisa;cerrada;corregida;2;2021;;
19999;GNF - ARGOS Los Pedreros;natalia;natalia;ninguna;trivial;siempre;Preventivo mensual;2021-02-03;2021-02-03;Mantenimiento preventivo mensual.;cerrada;corregida;2;2021;;
19992;GNF - SGIPE Canredondo;natalia;natalia;ninguna;trivial;siempre;Preventivo mensual;2021-02-03;2021-02-03;Mantenimiento preventivo mensual.;cerrada;corregida;2;2021;;
19987;GNF - VESTAS Valdepero;natalia;natalia;ninguna;trivial;siempre;Preventivo mensual;2021-02-03;2021-02-03;Mantenimiento preventivo mensual.;cerrada;corregida;2;2021;;
19985;GNF - ARGOS Novo;natalia;natalia;ninguna;trivial;siempre;Preventivo mensual;2021-02-03;2021-02-03;Mantenimiento preventivo mensual.;cerrada;corregida;2;2021;;
20008;GNF - SGIPE Los Llanos;ruben_ruibal;;normal;menor;no se ha intentado;Medida datos SET;2021-02-04;2021-02-04;Comprobación comunicación sineax;nueva;abierta;2;2021;;
20003;GNF - SGIPE Los Llanos;ruben_ruibal;ruben_ruibal;normal;menor;no se ha intentado;Servidor OPC;2021-02-03;2021-02-04;Fallo comunicación Brisa;cerrada;corregida;2;2021;;
20002;GNF - SGIPE Losilla;ruben_ruibal;ruben_ruibal;normal;menor;no se ha intentado;Servidor OPC;2021-02-03;2021-02-04;Fallo comunicación Brisa;cerrada;corregida;2;2021;;
20000;GNF - SGIPE Canredondo;ruben_ruibal;ruben_ruibal;normal;menor;no se ha intentado;Comunicaciones;2021-02-03;2021-02-04;Fallo comunicación turbinas;cerrada;corregida;2;2021;;
20018;GNF - ARGOS Vimianzo;ricardoouteiral;ricardoouteiral;ninguna;trivial;siempre;Preventivo mensual;2021-02-05;2021-02-05;Mantenimiento preventivo mensual.;cerrada;corregida;2;2021;;
19982;GNF - ARGOS Vimianzo;ruben_ruibal;ruben_ruibal;normal;menor;no se ha intentado;Servidor OPC;2021-02-03;2021-02-05;Fallo comunicación turbinas;cerrada;corregida;2;2021;;
20042;GNF - VESTAS Malagon;felix;;normal;menor;no se ha intentado;Comunicaciones;2021-02-08;2021-02-08;Fallo acceso CMPE principal;nueva;abierta;2;2021;;
20041;GNF - VESTAS Valdelin;ricardoouteiral;ricardoouteiral;normal;menor;no se ha intentado;Preventivo mensual;2021-02-08;2021-02-08;Mantenimiento preventivo mensual.;cerrada;corregida;2;2021;;
20011;GNF - SGIPE Losilla;natalia;natalia;normal;menor;no se ha intentado;Preventivo mensual;2021-02-04;2021-02-08;Mantenimiento preventivo mensual.;cerrada;corregida;2;2021;;
20006;GNF - VESTAS Malagon;ruben_ruibal;ruben_ruibal;normal;menor;no se ha intentado;Comunicaciones;2021-02-04;2021-02-08;Fallo comunicación Brisa;cerrada;corregida;2;2021;;
19989;GNF - GesWin Montija;natalia;natalia;normal;menor;no se ha intentado;Comunicaciones;2021-02-03;2021-02-08;Fallo reguladores;cerrada;corregida;2;2021;;
19988;GNF - GesWin La Sia;natalia;natalia;normal;menor;no se ha intentado;Comunicaciones;2021-02-03;2021-02-08;Fallo de regulación;cerrada;corregida;2;2021;;
19963;GNF - ARGOS Nerea;felix;felix;normal;menor;no se ha intentado;Scada;2021-02-02;2021-02-08;Fallo arranque Argos;cerrada;corregida;2;2021;;
20056;GNF - GesWin La Sia;felix;felix;ninguna;trivial;siempre;Preventivo mensual;2021-02-09;2021-02-09;Mantenimiento preventivo mensual.;cerrada;corregida;2;2021;;
20055;GNF - VESTAS Peña I;felix;felix;ninguna;trivial;siempre;Preventivo mensual;2021-02-09;2021-02-09;Mantenimiento preventivo mensual.;cerrada;corregida;2;2021;;
